"density","qcloud","qrain","qvapor","theta","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
0,0,0,0,0,0,0,0,39453,6000,10487
0,0,0,0,0,0,0,0,39653,6000,10487
0,0,0,0,0,0,0,0,39853,6000,10487
0,0,0,0,0,0,0,0,40053,6000,10487
0,0,0,0,0,0,0,0,40254,6000,10487
0,0,0,0,0,0,0,0,40454,6000,10487
0,0,0,0,0,0,0,0,40654,6000,10487
0,0,0,0,0,0,0,0,40854,6000,10487
0,0,0,0,0,0,0,0,41055,6000,10487
0,0,0,0,0,0,0,0,41255,6000,10487
0,0,0,0,0,0,0,0,41455,6000,10487
0,0,0,0,0,0,0,0,41656,6000,10487
0,0,0,0,0,0,0,0,41856,6000,10487
0,0,0,0,0,0,0,0,42056,6000,10487
0,0,0,0,0,0,0,0,42256,6000,10487
0,0,0,0,0,0,0,0,42457,6000,10487
0,0,0,0,0,0,0,0,42657,6000,10487
0,0,0,0,0,0,0,0,42857,6000,10487
0,0,0,0,0,0,0,0,43057,6000,10487
0,0,0,0,0,0,0,0,43258,6000,10487
0,0,0,0,0,0,0,0,43458,6000,10487
0,0,0,0,0,0,0,0,43658,6000,10487
0,0,0,0,0,0,0,0,43858,6000,10487
0,0,0,0,0,0,0,0,44059,6000,10487
0,0,0,0,0,0,0,0,44259,6000,10487
0,0,0,0,0,0,0,0,44459,6000,10487
0,0,0,0,0,0,0,0,44660,6000,10487
0,0,0,0,0,0,0,0,44860,6000,10487
0,0,0,0,0,0,0,0,45060,6000,10487
0,0,0,0,0,0,0,0,45260,6000,10487
0,0,0,0,0,0,0,0,45461,6000,10487
0,0,0,0,0,0,0,0,45661,6000,10487
0,0,0,0,0,0,0,0,45861,6000,10487
0,0,0,0,0,0,0,0,46061,6000,10487
0,0,0,0,0,0,0,0,46262,6000,10487
0,0,0,0,0,0,0,0,46462,6000,10487
0,0,0,0,0,0,0,0,46662,6000,10487
0,0,0,0,0,0,0,0,46862,6000,10487
0,0,0,0,0,0,0,0,47063,6000,10487
0,0,0,0,0,0,0,0,47263,6000,10487
0,0,0,0,0,0,0,0,47463,6000,10487
0,0,0,0,0,0,0,0,47664,6000,10487
0,0,0,0,0,0,0,0,47864,6000,10487
0,0,0,0,0,0,0,0,48064,6000,10487
0,0,0,0,0,0,0,0,48264,6000,10487
0,0,0,0,0,0,0,0,48465,6000,10487
0,0,0,0,0,0,0,0,48665,6000,10487
0,0,0,0,0,0,0,0,48865,6000,10487
0,0,0,0,0,0,0,0,49065,6000,10487
0,0,0,0,0,0,0,0,49266,6000,10487
0,0,0,0,0,0,0,0,49466,6000,10487
0,0,0,0,0,0,0,0,49666,6000,10487
0,0,0,0,0,0,0,0,49866,6000,10487
0,0,0,0,0,0,0,0,50067,6000,10487
0,0,0,0,0,0,0,0,50267,6000,10487
0,0,0,0,0,0,0,0,50467,6000,10487
0,0,0,0,0,0,0,0,50668,6000,10487
0,0,0,0,0,0,0,0,50868,6000,10487
0,0,0,0,0,0,0,0,51068,6000,10487
0,0,0,0,0,0,0,0,51268,6000,10487
0,0,0,0,0,0,0,0,51469,6000,10487
0,0,0,0,0,0,0,0,51669,6000,10487
0,0,0,0,0,0,0,0,51869,6000,10487
0,0,0,0,0,0,0,0,52069,6000,10487
0,0,0,0,0,0,0,0,52270,6000,10487
0,0,0,0,0,0,0,0,52470,6000,10487
0,0,0,0,0,0,0,0,52670,6000,10487
0,0,0,0,0,0,0,0,52870,6000,10487
0,0,0,0,0,0,0,0,53071,6000,10487
0,0,0,0,0,0,0,0,53271,6000,10487
0,0,0,0,0,0,0,0,53471,6000,10487
0,0,0,0,0,0,0,0,53672,6000,10487
0,0,0,0,0,0,0,0,53872,6000,10487
0,0,0,0,0,0,0,0,54072,6000,10487
0,0,0,0,0,0,0,0,54272,6000,10487
0,0,0,0,0,0,0,0,54473,6000,10487
0,0,0,0,0,0,0,0,54673,6000,10487
0,0,0,0,0,0,0,0,54873,6000,10487
0,0,0,0,0,0,0,0,55073,6000,10487
0,0,0,0,0,0,0,0,55274,6000,10487
0,0,0,0,0,0,0,0,55474,6000,10487
0,0,0,0,0,0,0,0,55674,6000,10487
0,0,0,0,0,0,0,0,55874,6000,10487
0,0,0,0,0,0,0,0,56075,6000,10487
0,0,0,0,0,0,0,0,56275,6000,10487
0,0,0,0,0,0,0,0,56475,6000,10487
0,0,0,0,0,0,0,0,56676,6000,10487
0,0,0,0,0,0,0,0,56876,6000,10487
0,0,0,0,0,0,0,0,57076,6000,10487
0,0,0,0,0,0,0,0,57276,6000,10487
0,0,0,0,0,0,0,0,57477,6000,10487
0,0,0,0,0,0,0,0,57677,6000,10487
0,0,0,0,0,0,0,0,57877,6000,10487
0,0,0,0,0,0,0,0,58077,6000,10487
0,0,0,0,0,0,0,0,58278,6000,10487
0,0,0,0,0,0,0,0,58478,6000,10487
0,0,0,0,0,0,0,0,58678,6000,10487
0,0,0,0,0,0,0,0,58879,6000,10487
0,0,0,0,0,0,0,0,59079,6000,10487
0,0,0,0,0,0,0,0,59279,6000,10487
0,0,0,0,0,0,0,0,59479,6000,10487
0,0,0,0,0,0,0,0,59680,6000,10487
0,0,0,0,0,0,0,0,59880,6000,10487
0,0,0,0,0,0,0,0,60080,6000,10487
0,0,0,0,0,0,0,0,60280,6000,10487
0,0,0,0,0,0,0,0,60481,6000,10487
0,0,0,0,0,0,0,0,60681,6000,10487
0,0,0,0,0,0,0,0,60881,6000,10487
0,0,0,0,0,0,0,0,61081,6000,10487
0,0,0,0,0,0,0,0,61282,6000,10487
0,0,0,0,0,0,0,0,61482,6000,10487
0,0,0,0,0,0,0,0,61682,6000,10487
0,0,0,0,0,0,0,0,61883,6000,10487
0,0,0,0,0,0,0,0,62083,6000,10487
0,0,0,0,0,0,0,0,62283,6000,10487
0,0,0,0,0,0,0,0,62483,6000,10487
0,0,0,0,0,0,0,0,62684,6000,10487
0,0,0,0,0,0,0,0,62884,6000,10487
0,0,0,0,0,0,0,0,63084,6000,10487
0,0,0,0,0,0,0,0,63284,6000,10487
0,0,0,0,0,0,0,0,63485,6000,10487
0,0,0,0,0,0,0,0,63685,6000,10487
0,0,0,0,0,0,0,0,63885,6000,10487
0,0,0,0,0,0,0,0,64085,6000,10487
0,0,0,0,0,0,0,0,64286,6000,10487
0,0,0,0,0,0,0,0,64486,6000,10487
0,0,0,0,0,0,0,0,64686,6000,10487
0,0,0,0,0,0,0,0,64887,6000,10487
0,0,0,0,0,0,0,0,65087,6000,10487
0,0,0,0,0,0,0,0,65287,6000,10487
0,0,0,0,0,0,0,0,65487,6000,10487
0,0,0,0,0,0,0,0,65688,6000,10487
0,0,0,0,0,0,0,0,65888,6000,10487
0,0,0,0,0,0,0,0,66088,6000,10487
0,0,0,0,0,0,0,0,66288,6000,10487
0,0,0,0,0,0,0,0,66489,6000,10487
0,0,0,0,0,0,0,0,66689,6000,10487
0,0,0,0,0,0,0,0,66889,6000,10487
0,0,0,0,0,0,0,0,67089,6000,10487
0,0,0,0,0,0,0,0,67290,6000,10487
0,0,0,0,0,0,0,0,67490,6000,10487
0,0,0,0,0,0,0,0,67690,6000,10487
0,0,0,0,0,0,0,0,67891,6000,10487
0,0,0,0,0,0,0,0,68091,6000,10487
0,0,0,0,0,0,0,0,68291,6000,10487
0,0,0,0,0,0,0,0,68491,6000,10487
0,0,0,0,0,0,0,0,68692,6000,10487
0,0,0,0,0,0,0,0,68892,6000,10487
0,0,0,0,0,0,0,0,69092,6000,10487
0,0,0,0,0,0,0,0,69292,6000,10487
0,0,0,0,0,0,0,0,69493,6000,10487
0,0,0,0,0,0,0,0,69693,6000,10487
0,0,0,0,0,0,0,0,69893,6000,10487
0,0,0,0,0,0,0,0,70093,6000,10487
0,0,0,0,0,0,0,0,70294,6000,10487
0,0,0,0,0,0,0,0,70494,6000,10487
0,0,0,0,0,0,0,0,70694,6000,10487
0,0,0,0,0,0,0,0,70895,6000,10487
0,0,0,0,0,0,0,0,71095,6000,10487
0,0,0,0,0,0,0,0,71295,6000,10487
0,0,0,0,0,0,0,0,71495,6000,10487
0,0,0,0,0,0,0,0,71696,6000,10487
0,0,0,0,0,0,0,0,71896,6000,10487
0,0,0,0,0,0,0,0,72096,6000,10487
0,0,0,0,0,0,0,0,72296,6000,10487
0,0,0,0,0,0,0,0,72497,6000,10487
0,0,0,0,0,0,0,0,72697,6000,10487
0,0,0,0,0,0,0,0,72897,6000,10487
0,0,0,0,0,0,0,0,73097,6000,10487
0,0,0,0,0,0,0,0,73298,6000,10487
0,0,0,0,0,0,0,0,73498,6000,10487
0,0,0,0,0,0,0,0,73698,6000,10487
0,0,0,0,0,0,0,0,73899,6000,10487
0,0,0,0,0,0,0,0,74099,6000,10487
0,0,0,0,0,0,0,0,74299,6000,10487
0,0,0,0,0,0,0,0,74499,6000,10487
0,0,0,0,0,0,0,0,74700,6000,10487
0,0,0,0,0,0,0,0,74900,6000,10487
0,0,0,0,0,0,0,0,75100,6000,10487
0,0,0,0,0,0,0,0,75300,6000,10487
0,0,0,0,0,0,0,0,75501,6000,10487
0,0,0,0,0,0,0,0,75701,6000,10487
0,0,0,0,0,0,0,0,75901,6000,10487
0,0,0,0,0,0,0,0,76101,6000,10487
0,0,0,0,0,0,0,0,76302,6000,10487
0,0,0,0,0,0,0,0,76502,6000,10487
0,0,0,0,0,0,0,0,76702,6000,10487
0,0,0,0,0,0,0,0,76903,6000,10487
0,0,0,0,0,0,0,0,77103,6000,10487
0,0,0,0,0,0,0,0,77303,6000,10487
0,0,0,0,0,0,0,0,77503,6000,10487
0,0,0,0,0,0,0,0,77704,6000,10487
0,0,0,0,0,0,0,0,77904,6000,10487
0,0,0,0,0,0,0,0,78104,6000,10487
0,0,0,0,0,0,0,0,78304,6000,10487
0,0,0,0,0,0,0,0,78505,6000,10487
0,0,0,0,0,0,0,0,78705,6000,10487
0,0,0,0,0,0,0,0,78905,6000,10487
0,0,0,0,0,0,0,0,79105,6000,10487
0,0,0,0,0,0,0,0,79306,6000,10487
0,0,0,0,0,0,0,0,79506,6000,10487
0,0,0,0,0,0,0,0,79706,6000,10487
0,0,0,0,0,0,0,0,79907,6000,10487
0,0,0,0,0,0,0,0,80107,6000,10487
0,0,0,0,0,0,0,0,80307,6000,10487
0,0,0,0,0,0,0,0,80507,6000,10487
0,0,0,0,0,0,0,0,80708,6000,10487
0,0,0,0,0,0,0,0,80908,6000,10487
0,0,0,0,0,0,0,0,81108,6000,10487
0,0,0,0,0,0,0,0,81308,6000,10487
0,0,0,0,0,0,0,0,81509,6000,10487
0,0,0,0,0,0,0,0,81709,6000,10487
0,0,0,0,0,0,0,0,81909,6000,10487
0,0,0,0,0,0,0,0,82109,6000,10487
0,0,0,0,0,0,0,0,82310,6000,10487
0,0,0,0,0,0,0,0,82510,6000,10487
0,0,0,0,0,0,0,0,82710,6000,10487
0,0,0,0,0,0,0,0,82911,6000,10487
0,0,0,0,0,0,0,0,83111,6000,10487
0,0,0,0,0,0,0,0,83311,6000,10487
0,0,0,0,0,0,0,0,83511,6000,10487
0,0,0,0,0,0,0,0,83712,6000,10487
0,0,0,0,0,0,0,0,83912,6000,10487
0,0,0,0,0,0,0,0,84112,6000,10487
0,0,0,0,0,0,0,0,84312,6000,10487
0,0,0,0,0,0,0,0,84513,6000,10487
0,0,0,0,0,0,0,0,84713,6000,10487
0,0,0,0,0,0,0,0,84913,6000,10487
0,0,0,0,0,0,0,0,85113,6000,10487
0,0,0,0,0,0,0,0,85314,6000,10487
0,0,0,0,0,0,0,0,85514,6000,10487
0,0,0,0,0,0,0,0,85714,6000,10487
0,0,0,0,0,0,0,0,85915,6000,10487
0,0,0,0,0,0,0,0,86115,6000,10487
0,0,0,0,0,0,0,0,86315,6000,10487
0,0,0,0,0,0,0,0,86515,6000,10487
0,0,0,0,0,0,0,0,86716,6000,10487
0,0,0,0,0,0,0,0,86916,6000,10487
0,0,0,0,0,0,0,0,87116,6000,10487
0,0,0,0,0,0,0,0,87316,6000,10487
0,0,0,0,0,0,0,0,87517,6000,10487
0,0,0,0,0,0,0,0,87717,6000,10487
0,0,0,0,0,0,0,0,87917,6000,10487
0,0,0,0,0,0,0,0,88117,6000,10487
0,0,0,0,0,0,0,0,88318,6000,10487
0,0,0,0,0,0,0,0,88518,6000,10487
0,0,0,0,0,0,0,0,88718,6000,10487
0,0,0,0,0,0,0,0,88919,6000,10487
0,0,0,0,0,0,0,0,89119,6000,10487
0,0,0,0,0,0,0,0,89319,6000,10487
0,0,0,0,0,0,0,0,89519,6000,10487
0,0,0,0,0,0,0,0,89720,6000,10487
0,0,0,0,0,0,0,0,89920,6000,10487
0,0,0,0,0,0,0,0,90120,6000,10487
0,0,0,0,0,0,0,0,90320,6000,10487
0,0,0,0,0,0,0,0,90521,6000,10487
0,0,0,0,0,0,0,0,90721,6000,10487
0,0,0,0,0,0,0,0,90921,6000,10487
0,0,0,0,0,0,0,0,91121,6000,10487
0,0,0,0,0,0,0,0,91322,6000,10487
0,0,0,0,0,0,0,0,91522,6000,10487
0,0,0,0,0,0,0,0,91722,6000,10487
0,0,0,0,0,0,0,0,91923,6000,10487
0,0,0,0,0,0,0,0,92123,6000,10487
0,0,0,0,0,0,0,0,92323,6000,10487
0,0,0,0,0,0,0,0,92523,6000,10487
0,0,0,0,0,0,0,0,92724,6000,10487
0,0,0,0,0,0,0,0,92924,6000,10487
0,0,0,0,0,0,0,0,93124,6000,10487
0,0,0,0,0,0,0,0,93324,6000,10487
0,0,0,0,0,0,0,0,93525,6000,10487
0,0,0,0,0,0,0,0,93725,6000,10487
0,0,0,0,0,0,0,0,93925,6000,10487
0,0,0,0,0,0,0,0,94126,6000,10487
0,0,0,0,0,0,0,0,94326,6000,10487
0,0,0,0,0,0,0,0,94526,6000,10487
0,0,0,0,0,0,0,0,94726,6000,10487
0,0,0,0,0,0,0,0,94927,6000,10487
0,0,0,0,0,0,0,0,95127,6000,10487
0,0,0,0,0,0,0,0,95327,6000,10487
0,0,0,0,0,0,0,0,95527,6000,10487
0,0,0,0,0,0,0,0,95728,6000,10487
0,0,0,0,0,0,0,0,95928,6000,10487
0,0,0,0,0,0,0,0,96128,6000,10487
0,0,0,0,0,0,0,0,96328,6000,10487
0,0,0,0,0,0,0,0,96529,6000,10487
0,0,0,0,0,0,0,0,96729,6000,10487
0,0,0,0,0,0,0,0,96929,6000,10487
0,0,0,0,0,0,0,0,97130,6000,10487
0,0,0,0,0,0,0,0,97330,6000,10487
0,0,0,0,0,0,0,0,97530,6000,10487
0,0,0,0,0,0,0,0,97730,6000,10487
0,0,0,0,0,0,0,0,97931,6000,10487
0,0,0,0,0,0,0,0,98131,6000,10487
0,0,0,0,0,0,0,0,98331,6000,10487
0,0,0,0,0,0,0,0,98531,6000,10487
0,0,0,0,0,0,0,0,98732,6000,10487
0,0,0,0,0,0,0,0,98932,6000,10487
0,0,0,0,0,0,0,0,99132,6000,10487
0,0,0,0,0,0,0,0,99332,6000,10487
0,0,0,0,0,0,0,0,99533,6000,10487
0,0,0,0,0,0,0,0,99733,6000,10487
0,0,0,0,0,0,0,0,99933,6000,10487
0,0,0,0,0,0,0,0,1.0013e+05,6000,10487
0,0,0,0,0,0,0,0,1.0033e+05,6000,10487
0,0,0,0,0,0,0,0,1.0053e+05,6000,10487
0,0,0,0,0,0,0,0,1.0073e+05,6000,10487
0,0,0,0,0,0,0,0,1.0093e+05,6000,10487
0,0,0,0,0,0,0,0,1.0113e+05,6000,10487
0,0,0,0,0,0,0,0,1.0134e+05,6000,10487
0,0,0,0,0,0,0,0,1.0154e+05,6000,10487
0,0,0,0,0,0,0,0,1.0174e+05,6000,10487
0,0,0,0,0,0,0,0,1.0194e+05,6000,10487
0,0,0,0,0,0,0,0,1.0214e+05,6000,10487
0,0,0,0,0,0,0,0,1.0234e+05,6000,10487
0,0,0,0,0,0,0,0,1.0254e+05,6000,10487
0,0,0,0,0,0,0,0,1.0274e+05,6000,10487
0,0,0,0,0,0,0,0,1.0294e+05,6000,10487
0,0,0,0,0,0,0,0,1.0314e+05,6000,10487
0,0,0,0,0,0,0,0,1.0334e+05,6000,10487
0,0,0,0,0,0,0,0,1.0354e+05,6000,10487
0,0,0,0,0,0,0,0,1.0374e+05,6000,10487
0,0,0,0,0,0,0,0,1.0394e+05,6000,10487
0,0,0,0,0,0,0,0,1.0414e+05,6000,10487
0,0,0,0,0,0,0,0,1.0434e+05,6000,10487
0,0,0,0,0,0,0,0,1.0454e+05,6000,10487
0,0,0,0,0,0,0,0,1.0474e+05,6000,10487
0,0,0,0,0,0,0,0,1.0494e+05,6000,10487
0,0,0,0,0,0,0,0,1.0514e+05,6000,10487
0,0,0,0,0,0,0,0,1.0534e+05,6000,10487
0,0,0,0,0,0,0,0,1.0554e+05,6000,10487
0,0,0,0,0,0,0,0,1.0574e+05,6000,10487
0,0,0,0,0,0,0,0,1.0594e+05,6000,10487
0,0,0,0,0,0,0,0,1.0614e+05,6000,10487
0,0,0,0,0,0,0,0,1.0634e+05,6000,10487
0,0,0,0,0,0,0,0,1.0654e+05,6000,10487
0,0,0,0,0,0,0,0,1.0674e+05,6000,10487
0,0,0,0,0,0,0,0,1.0694e+05,6000,10487
0,0,0,0,0,0,0,0,1.0714e+05,6000,10487
0,0,0,0,0,0,0,0,1.0734e+05,6000,10487
0,0,0,0,0,0,0,0,1.0754e+05,6000,10487
0,0,0,0,0,0,0,0,1.0774e+05,6000,10487
0,0,0,0,0,0,0,0,1.0794e+05,6000,10487
0,0,0,0,0,0,0,0,1.0814e+05,6000,10487
0,0,0,0,0,0,0,0,1.0834e+05,6000,10487
0,0,0,0,0,0,0,0,1.0854e+05,6000,10487
0,0,0,0,0,0,0,0,1.0874e+05,6000,10487
0,0,0,0,0,0,0,0,1.0895e+05,6000,10487
0,0,0,0,0,0,0,0,1.0915e+05,6000,10487
0,0,0,0,0,0,0,0,1.0935e+05,6000,10487
0,0,0,0,0,0,0,0,1.0955e+05,6000,10487
0,0,0,0,0,0,0,0,1.0975e+05,6000,10487
0,0,0,0,0,0,0,0,1.0995e+05,6000,10487
0,0,0,0,0,0,0,0,1.1015e+05,6000,10487
0,0,0,0,0,0,0,0,1.1035e+05,6000,10487
0,0,0,0,0,0,0,0,1.1055e+05,6000,10487
0,0,0,0,0,0,0,0,1.1075e+05,6000,10487
0,0,0,0,0,0,0,0,1.1095e+05,6000,10487
0,0,0,0,0,0,0,0,1.1115e+05,6000,10487
0,0,0,0,0,0,0,0,1.1135e+05,6000,10487
0,0,0,0,0,0,0,0,1.1155e+05,6000,10487
0,0,0,0,0,0,0,0,1.1175e+05,6000,10487
0,0,0,0,0,0,0,0,1.1195e+05,6000,10487
0,0,0,0,0,0,0,0,1.1215e+05,6000,10487
0,0,0,0,0,0,0,0,1.1235e+05,6000,10487
0,0,0,0,0,0,0,0,1.1255e+05,6000,10487
0,0,0,0,0,0,0,0,1.1275e+05,6000,10487
0,0,0,0,0,0,0,0,1.1295e+05,6000,10487
0,0,0,0,0,0,0,0,1.1315e+05,6000,10487
0,0,0,0,0,0,0,0,1.1335e+05,6000,10487
0,0,0,0,0,0,0,0,1.1355e+05,6000,10487
0,0,0,0,0,0,0,0,1.1375e+05,6000,10487
0,0,0,0,0,0,0,0,1.1395e+05,6000,10487
0,0,0,0,0,0,0,0,1.1415e+05,6000,10487
0,0,0,0,0,0,0,0,1.1435e+05,6000,10487
0,0,0,0,0,0,0,0,1.1455e+05,6000,10487
0,0,0,0,0,0,0,0,1.1475e+05,6000,10487
0,0,0,0,0,0,0,0,1.1495e+05,6000,10487
0,0,0,0,0,0,0,0,1.1515e+05,6000,10487
0,0,0,0,0,0,0,0,1.1535e+05,6000,10487
0,0,0,0,0,0,0,0,1.1555e+05,6000,10487
0,0,0,0,0,0,0,0,1.1575e+05,6000,10487
0,0,0,0,0,0,0,0,1.1595e+05,6000,10487
0,0,0,0,0,0,0,0,1.1615e+05,6000,10487
0,0,0,0,0,0,0,0,1.1636e+05,6000,10487
0,0,0,0,0,0,0,0,1.1656e+05,6000,10487
0,0,0,0,0,0,0,0,1.1676e+05,6000,10487
0,0,0,0,0,0,0,0,1.1696e+05,6000,10487
0,0,0,0,0,0,0,0,1.1716e+05,6000,10487
0,0,0,0,0,0,0,0,1.1736e+05,6000,10487
0,0,0,0,0,0,0,0,1.1756e+05,6000,10487
0,0,0,0,0,0,0,0,1.1776e+05,6000,10487
0,0,0,0,0,0,0,0,1.1796e+05,6000,10487
0,0,0,0,0,0,0,0,1.1816e+05,6000,10487
0,0,0,0,0,0,0,0,1.1836e+05,6000,10487
0,0,0,0,0,0,0,0,1.1856e+05,6000,10487
0,0,0,0,0,0,0,0,1.1876e+05,6000,10487
0,0,0,0,0,0,0,0,1.1896e+05,6000,10487
0,0,0,0,0,0,0,0,1.1916e+05,6000,10487
0,0,0,0,0,0,0,0,1.1936e+05,6000,10487
0,0,0,0,0,0,0,0,1.1956e+05,6000,10487
0,0,0,0,0,0,0,0,1.1976e+05,6000,10487
0,0,0,0,0,0,0,0,1.1996e+05,6000,10487
0,0,0,0,0,0,0,0,1.2016e+05,6000,10487
0,0,0,0,0,0,0,0,1.2036e+05,6000,10487
0,0,0,0,0,0,0,0,1.2056e+05,6000,10487
0,0,0,0,0,0,0,0,1.2076e+05,6000,10487
0,0,0,0,0,0,0,0,1.2096e+05,6000,10487
0,0,0,0,0,0,0,0,1.2116e+05,6000,10487
0,0,0,0,0,0,0,0,1.2136e+05,6000,10487
0,0,0,0,0,0,0,0,1.2156e+05,6000,10487
0,0,0,0,0,0,0,0,1.2176e+05,6000,10487
0,0,0,0,0,0,0,0,1.2196e+05,6000,10487
0,0,0,0,0,0,0,0,1.2216e+05,6000,10487
0,0,0,0,0,0,0,0,1.2236e+05,6000,10487
0,0,0,0,0,0,0,0,1.2256e+05,6000,10487
0,0,0,0,0,0,0,0,1.2276e+05,6000,10487
0,0,0,0,0,0,0,0,1.2296e+05,6000,10487
0,0,0,0,0,0,0,0,1.2316e+05,6000,10487
0,0,0,0,0,0,0,0,1.2336e+05,6000,10487
0,0,0,0,0,0,0,0,1.2356e+05,6000,10487
0,0,0,0,0,0,0,0,1.2377e+05,6000,10487
0,0,0,0,0,0,0,0,1.2397e+05,6000,10487
0,0,0,0,0,0,0,0,1.2417e+05,6000,10487
0,0,0,0,0,0,0,0,1.2437e+05,6000,10487
0,0,0,0,0,0,0,0,1.2457e+05,6000,10487
0,0,0,0,0,0,0,0,1.2477e+05,6000,10487
0,0,0,0,0,0,0,0,1.2497e+05,6000,10487
0,0,0,0,0,0,0,0,1.2517e+05,6000,10487
0,0,0,0,0,0,0,0,1.2537e+05,6000,10487
0,0,0,0,0,0,0,0,1.2557e+05,6000,10487
0,0,0,0,0,0,0,0,1.2577e+05,6000,10487
0,0,0,0,0,0,0,0,1.2597e+05,6000,10487
0,0,0,0,0,0,0,0,1.2617e+05,6000,10487
0,0,0,0,0,0,0,0,1.2637e+05,6000,10487
0,0,0,0,0,0,0,0,1.2657e+05,6000,10487
0,0,0,0,0,0,0,0,1.2677e+05,6000,10487
0,0,0,0,0,0,0,0,1.2697e+05,6000,10487
0,0,0,0,0,0,0,0,1.2717e+05,6000,10487
0,0,0,0,0,0,0,0,1.2737e+05,6000,10487
0,0,0,0,0,0,0,0,1.2757e+05,6000,10487
0,0,0,0,0,0,0,0,1.2777e+05,6000,10487
0,0,0,0,0,0,0,0,1.2797e+05,6000,10487
0,0,0,0,0,0,0,0,1.2817e+05,6000,10487
0,0,0,0,0,0,0,0,1.2837e+05,6000,10487
0,0,0,0,0,0,0,0,1.2857e+05,6000,10487
0,0,0,0,0,0,0,0,1.2877e+05,6000,10487
0,0,0,0,0,0,0,0,1.2897e+05,6000,10487
0,0,0,0,0,0,0,0,1.2917e+05,6000,10487
0,0,0,0,0,0,0,0,1.2937e+05,6000,10487
0,0,0,0,0,0,0,0,1.2957e+05,6000,10487
0,0,0,0,0,0,0,0,1.2977e+05,6000,10487
0,0,0,0,0,0,0,0,1.2997e+05,6000,10487
0,0,0,0,0,0,0,0,1.3017e+05,6000,10487
0,0,0,0,0,0,0,0,1.3037e+05,6000,10487
0,0,0,0,0,0,0,0,1.3057e+05,6000,10487
0,0,0,0,0,0,0,0,1.3077e+05,6000,10487
0,0,0,0,0,0,0,0,1.3097e+05,6000,10487
0,0,0,0,0,0,0,0,1.3117e+05,6000,10487
0,0,0,0,0,0,0,0,1.3138e+05,6000,10487
0,0,0,0,0,0,0,0,1.3158e+05,6000,10487
0,0,0,0,0,0,0,0,1.3178e+05,6000,10487
0,0,0,0,0,0,0,0,1.3198e+05,6000,10487
0,0,0,0,0,0,0,0,1.3218e+05,6000,10487
0,0,0,0,0,0,0,0,1.3238e+05,6000,10487
0,0,0,0,0,0,0,0,1.3258e+05,6000,10487
0,0,0,0,0,0,0,0,1.3278e+05,6000,10487
0,0,0,0,0,0,0,0,1.3298e+05,6000,10487
0,0,0,0,0,0,0,0,1.3318e+05,6000,10487
0,0,0,0,0,0,0,0,1.3338e+05,6000,10487
0,0,0,0,0,0,0,0,1.3358e+05,6000,10487
0,0,0,0,0,0,0,0,1.3378e+05,6000,10487
0,0,0,0,0,0,0,0,1.3398e+05,6000,10487
0,0,0,0,0,0,0,0,1.3418e+05,6000,10487
0,0,0,0,0,0,0,0,1.3438e+05,6000,10487
0,0,0,0,0,0,0,0,1.3458e+05,6000,10487
0,0,0,0,0,0,0,0,1.3478e+05,6000,10487
0,0,0,0,0,0,0,0,1.3498e+05,6000,10487
0,0,0,0,0,0,0,0,1.3518e+05,6000,10487
0,0,0,0,0,0,0,0,1.3538e+05,6000,10487
0,0,0,0,0,0,0,0,1.3558e+05,6000,10487
0,0,0,0,0,0,0,0,1.3578e+05,6000,10487
0,0,0,0,0,0,0,0,1.3598e+05,6000,10487
0,0,0,0,0,0,0,0,1.3618e+05,6000,10487
0,0,0,0,0,0,0,0,1.3638e+05,6000,10487
0,0,0,0,0,0,0,0,1.3658e+05,6000,10487
0,0,0,0,0,0,0,0,1.3678e+05,6000,10487
0,0,0,0,0,0,0,0,1.3698e+05,6000,10487
0,0,0,0,0,0,0,0,1.3718e+05,6000,10487
0,0,0,0,0,0,0,0,1.3738e+05,6000,10487
0,0,0,0,0,0,0,0,1.3758e+05,6000,10487
0,0,0,0,0,0,0,0,1.3778e+05,6000,10487
0,0,0,0,0,0,0,0,1.3798e+05,6000,10487
0,0,0,0,0,0,0,0,1.3818e+05,6000,10487
0,0,0,0,0,0,0,0,1.3838e+05,6000,10487
0,0,0,0,0,0,0,0,1.3858e+05,6000,10487
0,0,0,0,0,0,0,0,1.3879e+05,6000,10487
0,0,0,0,0,0,0,0,1.3899e+05,6000,10487
0,0,0,0,0,0,0,0,1.3919e+05,6000,10487
0,0,0,0,0,0,0,0,1.3939e+05,6000,10487
0,0,0,0,0,0,0,0,1.3959e+05,6000,10487
0,0,0,0,0,0,0,0,1.3979e+05,6000,10487
0,0,0,0,0,0,0,0,1.3999e+05,6000,10487
0,0,0,0,0,0,0,0,1.4019e+05,6000,10487
0,0,0,0,0,0,0,0,1.4039e+05,6000,10487
0,0,0,0,0,0,0,0,1.4059e+05,6000,10487
0,0,0,0,0,0,0,0,1.4079e+05,6000,10487
0,0,0,0,0,0,0,0,1.4099e+05,6000,10487
0,0,0,0,0,0,0,0,1.4119e+05,6000,10487
0,0,0,0,0,0,0,0,1.4139e+05,6000,10487
0,0,0,0,0,0,0,0,1.4159e+05,6000,10487
0,0,0,0,0,0,0,0,1.4179e+05,6000,10487
0,0,0,0,0,0,0,0,1.4199e+05,6000,10487
0,0,0,0,0,0,0,0,1.4219e+05,6000,10487
0,0,0,0,0,0,0,0,1.4239e+05,6000,10487
